,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
ENSSSCG00000030296,28.03455,28.21667,27.88914,27.78574,27.83044,27.94993,27.96351,27.87991,27.82646,27.7459,27.61395,27.93584,27.72916,27.88175,27.8283,28.07694,28.00271,27.69166,27.9226,28.35819,28.06523,27.77318,27.83582,27.9965,27.82854,27.77331,27.65035,28.17408,27.84375,27.91399,27.68484,27.70348,28.00822,27.63145,28.0102,28.37913
ENSSSCG00000030300,27.84656,27.29336,25.70379,26.25614,27.38823,26.40529,28.57916,30.00443,26.55305,29.54932,28.35018,26.93444,28.13631,28.10135,28.82751,27.10472,25.83609,28.57385,27.27678,27.09071,27.43264,27.58771,27.32675,27.8174,27.74997,27.97175,28.46897,29.80355,27.64745,27.96171,28.5078,28.40456,26.69989,28.43456,29.78711,29.07261
ENSSSCG00000030301,26.05493,26.05588,26.03499,26.18743,26.17684,26.33657,26.15812,26.21621,26.21302,26.26981,25.87024,26.08083,25.68373,25.6387,26.05137,25.91855,26.10603,26.20592,26.15378,26.11843,26.28857,26.16978,26.15187,26.08096,25.99372,26.07624,25.7962,26.14404,26.2648,26.12718,26.11469,26.10508,26.35552,26.2018,26.00111,26.00676
ENSSSCG00000030302,29.70998,29.82659,29.88438,30.23472,30.03564,30.2987,29.58385,30.0078,29.41872,30.34346,29.58945,29.51145,29.92517,29.96877,29.92547,29.78869,29.70772,30.17325,29.86566,30.11937,29.97221,30.01474,29.86371,29.67155,29.83697,30.07533,29.82404,29.64611,29.75335,29.67515,29.94282,30.29539,30.13384,30.13046,30.04377,29.85782
ENSSSCG00000030304,24.41167,24.67737,24.48139,25.38885,24.65746,24.72796,24.08773,24.95597,25.07744,25.79513,24.46946,24.61252,25.31136,26.16812,25.80446,25.19962,25.16866,25.55897,25.68321,25.47489,25.43876,24.83152,25.79355,25.00064,25.18505,25.5414,25.12395,25.08959,25.19575,25.36705,25.4177,25.86315,25.2955,25.93406,25.20026,25.92218
ENSSSCG00000030309,30.54964,30.21478,30.45621,29.7147,30.04092,30.37349,29.9943,30.20772,30.13959,29.50036,29.98985,30.17068,30.06887,29.88662,29.87904,29.92161,29.76341,30.81152,29.8112,29.45081,29.92208,30.07914,29.78518,29.55452,29.85152,29.94373,29.73162,30.20497,29.78973,29.32528,29.88809,29.74183,29.43418,29.84848,30.03171,29.92048
ENSSSCG00000030311,23.53968,23.32373,24.09198,22.41484,23.9205,24.07588,23.74156,23.55945,23.33696,22.58724,23.60844,23.54072,23.84528,23.39962,23.11996,23.75135,23.26883,24.14627,23.09177,23.22891,23.75252,23.17441,22.21492,23.17667,23.09989,23.21947,23.20538,23.42157,22.89256,23.60485,22.84167,23.23566,22.68197,23.7726,23.66873,22.26465
ENSSSCG00000030314,27.00405,26.8347,27.02704,26.83951,27.32908,27.21211,27.442,26.82433,26.89528,27.21251,26.97387,26.67756,26.82372,26.59174,26.7489,26.82581,27.1663,26.8823,26.98822,26.92365,27.12344,27.04129,26.84044,26.84066,26.94843,27.06404,26.94323,27.21743,27.03903,27.02254,26.35825,27.16701,26.84868,26.78833,26.6456,26.60365
ENSSSCG00000030318,30.13002,29.5414,30.40295,31.11809,31.22645,30.51149,30.05213,30.09163,30.03095,30.596,30.31594,29.52174,30.38916,30.88606,30.87427,30.22323,30.38422,30.33456,29.93522,30.21818,30.52214,30.17239,30.11833,30.36622,30.40243,30.79136,30.09783,29.94618,30.47631,30.07612,30.53568,30.94338,30.57509,30.38343,30.20733,30.50918
ENSSSCG00000030325,29.56623,28.89055,28.56337,31.21189,30.77155,28.31986,30.1845,28.41337,30.72823,29.67936,30.31368,28.15844,28.60378,29.85333,27.80926,29.12432,28.5269,28.20029,29.6997,29.72364,30.22293,28.18936,29.19882,28.31705,27.25894,27.34372,28.41483,30.15824,29.81986,29.16304,28.08538,30.83233,29.0075,29.30985,29.44052,29.26411
ENSSSCG00000030326,27.50001,27.43365,27.22532,26.82666,26.58346,27.23326,26.70754,27.10209,26.54546,26.76036,27.16114,27.53888,27.00429,27.48313,27.35481,27.13783,27.07367,28.19124,27.0346,27.24043,26.53721,27.21768,26.95852,27.30037,27.4081,27.42225,27.56379,27.5352,27.18867,26.78105,26.97248,26.77998,26.98355,26.9593,27.45533,27.47038
ENSSSCG00000030328,29.13538,28.86324,28.92736,28.98325,28.9787,28.85144,29.41781,28.56221,28.85054,29.20606,29.19033,28.53612,28.84451,28.79593,28.64799,28.56654,28.75755,29.06869,28.69529,28.77719,28.85303,28.93272,28.70931,29.15642,28.70662,28.76505,28.92665,28.90485,28.83546,28.78651,28.55133,28.98987,28.63337,28.89898,28.75542,28.67727
ENSSSCG00000030337,26.22539,26.86255,25.92523,25.56942,25.39443,25.7691,26.6304,25.58137,25.34573,25.67809,25.47754,26.3731,26.07637,25.35706,25.59801,26.23065,26.0354,27.53233,25.5758,25.08306,25.81036,26.3278,26.21966,25.36809,24.92386,25.56928,26.34368,25.18711,25.64573,24.98771,26.11469,25.31658,26.23287,26.65738,26.26675,25.63388
ENSSSCG00000030343,26.96404,26.89528,26.93941,26.87739,27.32476,27.36943,27.09493,26.89603,26.84668,27.11581,27.05712,26.89468,26.61727,26.90705,26.68764,26.85455,26.94745,26.80727,26.85098,27.1059,26.25193,26.7501,26.77757,27.06261,26.943,26.84776,26.8165,26.53335,26.83621,26.81812,26.79069,26.70849,26.71407,26.46718,26.92903,27.07934
ENSSSCG00000030351,24.38161,23.38647,24.60045,23.9998,24.41895,25.08522,25.09732,23.61717,24.77382,23.72474,24.88854,23.85675,23.57734,23.70128,23.92141,24.20856,23.88855,23.4942,23.55474,24.05203,23.58587,23.81975,23.79989,22.8252,23.95652,23.53434,24.66801,23.42157,23.91565,23.66034,23.96943,23.881,23.52996,23.7726,24.36311,23.70522
ENSSSCG00000030352,24.80044,24.0607,24.05076,23.57711,24.247,23.95885,24.39807,24.09449,24.72087,24.1332,24.05982,23.85675,24.33767,24.38275,24.78509,24.09752,23.5837,23.90186,24.25735,24.4513,23.69908,24.45886,23.74836,24.0333,24.36617,24.27131,24.44774,25.00654,24.78386,23.99851,23.81471,24.21705,23.32351,24.16853,23.9959,24.06215
ENSSSCG00000030353,26.59639,26.68675,25.83098,26.05043,25.91476,25.73391,27.32448,26.07917,25.39726,25.63687,25.90662,26.69089,26.14751,26.71145,25.47449,26.57261,26.26442,25.86248,26.59312,26.16751,26.14608,26.37685,26.25702,26.09134,25.8388,26.03684,25.88675,26.50337,25.94399,26.32044,26.32041,25.68497,26.20302,26.09453,26.53483,26.44598
ENSSSCG00000030354,24.49826,24.79767,24.24601,24.28931,24.09296,24.25204,24.48827,25.16391,24.42235,25.04141,24.43667,25.00283,24.90515,24.44909,25.13023,25.02858,24.87706,24.72498,24.98035,24.95474,25.54858,25.56849,24.6535,25.40184,24.85622,23.35377,24.07665,25.99042,24.47753,25.53975,24.56252,24.3253,24.98062,24.16853,24.94265,24.88356
ENSSSCG00000030356,26.53627,26.52885,26.08689,26.44459,26.20531,26.49209,26.21206,26.3752,26.89528,26.27877,26.15863,26.23435,26.2153,26.07665,26.25277,26.23065,26.16394,26.21488,26.08688,25.83225,26.29759,25.93886,26.32894,26.27555,26.47163,26.18835,26.53783,26.51092,26.37716,26.21319,26.2416,26.49329,25.70345,26.11463,26.4304,26.21662
ENSSSCG00000030357,23.87785,23.76262,24.20902,24.04489,24.62972,25.24373,24.19876,24.63125,24.87422,23.6158,24.46946,23.9033,24.75705,23.64578,24.14042,23.84599,24.73145,24.25453,24.11113,23.55822,24.19997,25.12741,24.07552,24.50637,24.8093,24.70741,23.52025,23.65764,24.31341,24.59063,25.05257,24.3253,24.26693,24.38265,22.84157,24.97036
ENSSSCG00000030359,27.73805,27.62467,27.5551,27.17481,27.59606,27.41458,27.74613,27.43057,27.08531,27.40486,28.1674,27.52779,27.75867,27.7432,27.35481,27.47419,27.6778,27.74212,27.40783,27.38852,27.50837,27.77927,26.96981,27.43686,27.94164,27.4858,27.47901,27.7705,27.31558,27.8348,27.05545,27.25632,27.1015,27.29946,27.82254,27.69091
ENSSSCG00000030361,24.60617,23.32373,24.28208,23.15181,23.30077,23.73984,25.05859,23.96711,23.0238,22.69827,24.01609,23.85675,22.60649,22.49692,23.87332,23.79944,24.28631,27.8176,23.85959,22.58737,22.72604,24.65719,21.87389,22.61107,22.93483,24.52013,23.52025,22.68461,22.69325,22.68731,22.73064,22.47382,23.76603,23.29726,24.57387,23.08178
ENSSSCG00000030362,25.21264,25.36326,25.39345,25.09934,24.65746,26.12651,25.05859,25.6521,25.13928,25.16255,25.57116,25.75256,25.1623,24.91587,26.1656,25.73289,25.59075,25.31412,25.28319,24.81387,25.37204,25.71556,24.76141,25.10677,25.63863,25.22824,25.33165,25.41354,25.26928,24.67389,25.36291,25.41787,25.11493,25.32341,25.81218,25.72408
ENSSSCG00000030363,24.57994,23.89797,24.54215,25.16208,24.7114,24.4956,25.20764,23.87548,24.45514,24.54329,24.68023,22.88021,24.80812,24.38275,23.92141,24.61017,24.06102,25.88511,24.75268,24.31855,24.57107,24.45886,24.11674,24.83758,22.74841,23.79266,23.95635,24.15854,24.4141,23.81507,23.81471,24.21705,24.48105,24.95093,24.57387,24.13912
ENSSSCG00000030364,25.98668,25.956,25.04027,25.88671,26.05696,25.63565,25.74766,25.96155,25.64474,26.27877,25.52511,25.30972,25.43024,25.92173,25.87942,25.6169,25.75048,25.87384,26.12549,26.16751,25.71935,25.97116,25.72855,25.55967,25.67834,26.17933,25.67438,25.66443,25.90991,26.3118,25.79415,26.30341,26.04373,25.97863,25.90418,26.18974
ENSSSCG00000030368,31.50361,31.14774,31.0649,30.4678,30.21497,30.94015,30.87171,30.23275,31.07957,30.72412,30.41763,30.64605,30.48693,29.81689,30.22878,30.39594,30.63856,30.67248,31.31733,30.42606,30.17603,30.99213,32.01489,31.62531,30.75713,30.74971,30.21933,30.49506,30.68047,31.84185,31.21687,31.12877,31.37531,30.84904,31.01553,31.09286
ENSSSCG00000030369,26.78042,27.0291,26.85811,25.84907,26.65402,27.03069,27.36473,26.35837,26.19372,25.90338,26.22735,26.743,25.93418,26.35274,26.39582,26.72979,26.66282,26.59716,26.86245,27.25412,26.56735,27.74854,26.42232,26.16197,25.99372,26.99891,26.74568,26.61972,26.37716,27.03308,25.79415,25.46596,26.22299,26.42755,26.46102,26.7272
ENSSSCG00000030373,27.69593,27.95212,27.48333,27.39973,27.5487,27.52162,28.72851,27.46635,27.55872,27.68316,27.58431,27.73176,27.53059,27.57513,27.49649,27.37452,27.53516,27.83514,27.44646,27.52659,27.75743,27.69152,27.67263,27.6763,27.64365,27.58473,27.62426,27.88827,27.55492,27.57808,27.11193,27.67988,27.06325,27.67272,27.45912,27.55005
ENSSSCG00000030378,27.17589,27.3691,26.37269,26.17734,26.76658,26.76038,26.64355,26.7808,26.85285,26.58362,26.1983,26.6975,26.25265,26.71145,25.97367,26.94819,26.43875,27.72967,27.15611,26.97418,26.57478,26.69958,27.35286,26.17179,26.37827,26.57959,26.61932,27.03563,26.94118,27.28336,26.28154,26.37233,26.78294,27.1516,27.26892,27.01953
ENSSSCG00000030379,24.55322,24.79767,24.78772,24.36237,24.247,24.40901,24.48827,24.09449,23.86205,24.0519,23.97101,24.86853,24.15246,24.57327,24.93319,24.49806,23.79392,25.85103,23.9484,24.4513,24.03724,23.9551,24.59635,24.27099,24.73592,24.1657,24.44774,23.99581,23.8691,23.95479,24.62594,24.05879,24.14663,24.92839,24.22722,24.99127
ENSSSCG00000030385,25.35865,27.13338,26.9109,25.1824,26.71471,28.49297,27.8575,25.75853,25.68676,25.97129,28.85093,26.66411,27.49206,23.99573,26.65956,26.71106,26.3249,26.08406,27.19293,26.54714,27.64181,27.23108,26.72522,25.67457,26.18964,27.0835,26.86742,25.3306,25.33925,26.00388,28.90936,27.57048,27.59078,27.60682,27.46291,28.28278
ENSSSCG00000030386,27.11325,28.33272,27.98799,28.35232,28.67369,28.73762,27.71534,27.67776,27.52823,27.87559,27.09964,27.94143,27.49206,28.26223,28.81643,27.82436,28.52138,27.38132,27.73874,28.63088,28.17939,28.13099,28.02904,27.13463,28.47258,28.8313,28.06336,27.21743,27.55492,27.78885,27.98312,28.22755,28.10285,28.52561,26.82695,28.1658
ENSSSCG00000030387,23.30361,24.17173,23.67015,24.25134,23.9205,23.99892,24.23395,24.24853,23.53399,23.6713,23.87637,24.43381,24.59199,24.81885,24.40007,23.7016,24.80609,23.81022,24.2917,23.82615,23.32871,24.1558,23.52159,23.5218,24.68485,23.92801,24.11462,24.26957,24.12819,23.76531,23.81471,23.97263,22.793,23.06899,24.03712,23.80307
ENSSSCG00000030390,26.7919,26.62304,26.55326,26.51838,26.73438,26.34437,26.87293,27.02955,26.97093,27.2357,26.82978,26.39769,26.58834,26.58438,26.47851,27.07083,26.81516,26.70285,26.72466,27.38022,26.69567,26.67364,26.58538,26.95306,26.79432,27.10747,26.91661,26.90413,26.66288,27.02782,26.64521,27.21939,26.46856,26.71778,27.02436,26.81777
ENSSSCG00000030393,25.61266,26.14929,25.48913,25.94734,26.00391,26.61323,25.48097,26.47222,25.98503,25.949,25.85791,26.07067,26.52105,26.47719,26.33497,26.26531,26.3249,26.07424,26.29594,25.99336,26.35917,26.01313,25.98381,25.96157,26.52343,25.11931,26.1005,26.21049,25.83923,26.16604,25.66422,25.76404,25.79966,25.87635,26.14947,26.24302
ENSSSCG00000030395,27.03335,25.9867,26.89352,27.62058,27.40878,26.90976,26.29771,26.11967,27.01007,27.48834,27.3358,26.71718,26.73412,27.18037,27.52011,26.84312,27.10849,26.79537,26.41759,26.37396,26.66812,26.52925,26.98102,27.45706,27.23251,27.20399,26.73961,26.39324,27.45209,26.32044,27.20832,27.7201,27.02395,27.17572,26.8958,26.97824
ENSSSCG00000030396,30.15189,30.83452,30.69858,30.75193,30.40751,30.97824,29.95266,30.79669,30.6414,30.51252,30.18879,31.21416,30.57297,30.74876,31.00661,30.67546,30.89801,30.63291,30.69429,30.30134,30.41591,30.45578,30.93007,30.69109,31.23209,30.44805,30.42124,30.31153,30.53106,30.53489,30.83812,30.79281,30.84567,30.76963,30.69694,30.98949
ENSSSCG00000030397,25.16049,24.8653,25.04027,24.59238,24.35261,24.52334,24.65333,24.97817,24.57932,24.65762,24.76191,24.52593,24.73082,24.76778,24.75886,24.94552,24.83014,25.0594,24.62378,24.31855,25.30207,24.68342,24.68124,24.7354,24.36617,24.01166,24.53433,25.27845,25.0364,24.34181,23.96943,24.86913,24.22793,24.4475,24.26241,25.22106
ENSSSCG00000030402,23.6944,24.02171,23.82488,23.57711,23.72458,23.91762,23.6918,24.01083,23.91014,23.82602,23.66615,23.94838,24.47043,23.58807,23.87332,23.97723,23.69263,23.98801,23.85959,24.13333,23.69908,23.67037,23.63942,23.94449,23.56286,24.20177,24.18768,24.07947,23.66629,23.35869,23.04098,23.83291,22.43043,24.0058,23.66873,23.48704
ENSSSCG00000030404,27.27324,27.38455,27.07409,26.9503,26.95164,27.25825,27.33667,27.06628,26.91898,26.72146,26.91557,27.27695,27.37414,27.03135,26.89456,27.33019,27.25779,26.93206,27.22439,26.99608,27.35702,28.08745,27.01957,27.35738,27.54328,26.98345,27.3655,27.41555,27.01785,26.97408,26.59061,26.80513,26.948,27.02452,27.29888,27.25387
ENSSSCG00000030408,27.30161,27.53751,27.55141,27.49217,28.23208,27.55225,28.55501,28.49067,27.89379,27.49605,26.77836,28.11213,28.95203,26.6136,27.2219,28.04986,26.69591,26.95897,27.12787,27.78429,26.42648,26.95779,27.48467,27.30037,30.81209,28.31827,30.67775,26.65423,26.41815,28.14796,26.62982,26.90155,27.90075,27.44154,27.33239,27.45541
ENSSSCG00000030413,27.14938,27.63763,27.12463,26.97963,26.78557,26.84527,27.15583,27.28682,26.75748,27.09058,26.96814,27.29452,27.20342,27.25645,27.30129,27.27597,27.38903,26.78337,27.17003,27.39678,27.11836,27.06643,27.13942,27.47303,27.13122,26.75976,27.14015,27.44345,27.27599,27.2566,26.77678,27.27444,27.18022,27.01919,27.42459,27.72252
ENSSSCG00000030420,29.74139,29.96727,29.35216,29.425,29.37315,29.65811,28.93907,29.91233,29.72718,29.77271,29.12623,29.71106,30.16567,29.93878,29.77244,29.9405,29.84312,29.66617,30.03555,29.56419,29.78534,29.43252,29.78758,29.46556,29.73318,29.2908,29.32306,29.91521,29.80603,29.86427,29.74097,29.76444,29.62072,29.9152,29.69835,29.84279
ENSSSCG00000030421,30.15244,30.14788,29.84197,29.88245,29.38253,29.22325,29.6374,29.49116,29.54117,29.97921,29.25758,29.50957,29.68416,29.2981,29.43931,29.60384,29.4255,30.68301,29.71005,29.52894,29.46951,29.88936,30.13661,29.77497,29.66234,30.10658,30.06306,29.25446,29.77718,29.88115,29.63223,29.76284,29.89803,30.11557,29.68057,30.05441
ENSSSCG00000030422,27.74397,27.31368,27.42403,27.62429,27.78084,27.67483,27.50817,27.32629,27.24853,27.85177,27.39674,27.44368,27.13506,27.62978,27.63273,27.45179,27.4446,27.70762,27.37216,27.44136,27.50837,27.50556,27.32235,27.53136,27.80482,28.00019,27.83509,27.42358,27.46389,27.14431,27.36524,27.76565,27.28366,27.61036,27.48542,27.63886
ENSSSCG00000030423,28.80257,28.60914,28.21486,28.05732,28.26852,28.68792,28.39127,28.4154,28.15807,28.30861,28.26168,28.55446,28.76434,28.37744,28.0337,28.30854,28.53972,28.29839,28.66449,28.28002,28.93188,28.68261,28.21611,28.33025,28.54417,28.06527,28.31645,29.11893,28.33604,28.54252,27.85662,28.35007,28.21926,28.16491,28.628,28.41246
ENSSSCG00000030424,24.86704,24.24127,24.09198,24.43191,24.35261,24.86438,24.75373,24.4839,24.92192,23.96575,24.56358,24.40175,24.62084,24.57327,24.83616,24.3765,24.9447,25.51611,24.89354,24.81387,24.98238,24.90024,24.27078,23.69513,24.23028,24.01166,24.11462,25.36435,24.08811,25.18981,23.37219,24.39321,24.1042,24.38265,24.70755,24.50169
ENSSSCG00000030425,24.31955,23.18943,24.28208,24.25134,24.28307,24.43845,25.75978,24.21153,24.31925,24.81374,24.43667,23.28357,24.33767,24.03945,24.14042,24.34444,24.54063,24.89071,24.42147,24.38645,23.64358,24.90024,24.6535,23.74857,24.7608,24.73228,25.0475,22.7877,24.4141,23.9097,24.3156,24.25404,24.06048,24.59792,23.90974,24.53054
ENSSSCG00000030426,27.53798,27.44843,27.55141,27.31485,27.65574,28.01245,27.62875,27.78237,27.66765,27.58904,27.53094,27.49016,27.43634,27.4059,27.3283,27.37452,27.425,27.626,27.5914,27.48461,27.83379,27.69152,27.56505,27.70023,27.31039,27.50758,27.6823,27.54627,27.64745,27.72196,27.48553,27.98781,27.33503,27.96069,27.55448,27.68129
ENSSSCG00000030428,26.76304,26.23702,27.00023,26.69141,26.61917,26.74868,26.80436,26.52595,26.85285,26.86522,26.43252,26.32262,26.90808,26.6136,26.62367,26.65987,26.89141,26.74677,26.44073,26.56922,26.72938,26.6271,26.47082,26.7387,26.73906,26.68529,26.67755,26.8575,26.61432,26.85426,26.66799,26.91893,26.7211,26.55809,26.4984,26.50532
ENSSSCG00000030431,26.59639,26.01676,26.60401,26.71252,26.50164,26.44209,26.91148,26.42453,26.80277,27.06491,26.47351,26.11089,26.3847,26.58438,26.7489,26.47233,26.89712,26.81318,26.47103,26.32289,26.957,26.75629,26.38063,26.74529,26.64866,26.8132,26.53082,26.48814,26.37716,26.35449,26.44873,27.0614,26.50163,26.52842,26.50576,26.45353
ENSSSCG00000030432,23.7425,23.89797,23.55694,23.30793,24.13304,24.21849,23.83619,23.67267,24.57932,23.6713,23.48558,23.94838,23.63506,23.75472,24.05676,23.54113,23.46586,23.98801,23.85959,24.24729,23.46301,23.9551,23.58171,23.32477,23.01972,23.58984,24.35562,23.21512,23.55308,23.71378,23.91968,23.37653,23.32351,24.08945,23.72026,23.54475
ENSSSCG00000030435,25.46281,25.03155,24.71042,24.91734,24.68468,25.24373,25.31013,25.5668,25.15931,24.9768,25.04901,25.04496,25.20104,24.63157,24.70492,25.25241,24.96656,25.31412,25.23104,24.83833,24.98238,25.06892,25.02228,24.9559,25.20332,25.00147,25.23153,25.04866,25.23299,25.22704,24.6867,25.0692,24.66747,25.13938,25.08704,25.0915
ENSSSCG00000030436,25.99663,25.59343,25.60757,25.12056,25.84408,25.75747,26.2296,25.42856,25.81861,25.2743,25.76851,25.67421,25.73742,25.58069,25.17058,25.63026,25.50373,25.39519,25.7952,25.47489,25.50254,25.74076,25.41821,25.6607,25.99372,25.71367,25.60938,25.63708,25.58942,25.31613,25.32519,25.60131,25.04934,25.40731,25.43427,25.35614
ENSSSCG00000030439,25.53286,25.84869,25.1614,25.37125,25.10309,25.58389,25.43634,25.91629,25.5263,25.06232,24.73519,25.67421,25.97944,25.55079,25.45828,26.11188,25.60476,25.73124,25.91022,25.75729,25.57849,25.38885,25.60362,25.12709,25.87343,25.94407,25.95112,25.58077,25.373,25.93805,25.39967,25.18867,25.7316,25.54704,25.60847,25.83233
ENSSSCG00000030443,26.76304,26.6616,26.60401,26.58094,26.70809,26.62608,27.11394,26.54093,26.76404,26.70825,26.60475,26.88312,26.05539,26.69104,26.43776,26.81999,26.67615,26.91566,26.85098,26.89479,26.40995,26.20642,26.18132,26.75185,26.86485,26.93606,26.79911,26.79081,26.83015,26.97955,26.37681,26.6049,26.35552,26.62971,26.736,26.56233
ENSSSCG00000030444,25.40421,25.52537,25.01905,25.12056,25.02003,25.58389,25.05859,25.82126,25.17908,25.238,24.86409,25.39362,25.34634,25.42457,25.3394,25.38441,25.89427,25.41087,25.7952,25.45921,25.471,25.18363,25.33332,24.83758,25.70421,24.87315,25.29904,26.10465,25.11828,25.66713,25.34417,24.98369,25.17766,25.54704,25.66216,25.56582
ENSSSCG00000030445,26.24221,26.23702,25.75602,25.67358,25.84408,26.24789,26.22086,26.32412,25.95095,26.29653,26.10747,26.21603,26.33332,26.3353,26.41274,26.38046,26.53698,26.06436,26.29594,25.94913,26.41824,26.55789,25.72855,26.05997,26.30406,25.11931,25.73657,27.01983,26.33497,26.13699,25.79415,26.02172,25.79966,25.63319,26.18658,26.23427
ENSSSCG00000030451,26.25884,25.75669,25.93659,25.84907,26.14779,26.67018,26.14893,26.74888,26.05087,25.85627,26.15863,25.7008,26.31578,26.11802,26.04052,26.12137,25.93918,26.38331,26.04722,26.60529,26.3331,26.64723,25.927,25.75512,26.41007,26.57959,26.61932,26.66104,25.90991,26.23163,26.0116,25.94462,25.83901,26.22048,25.95883,25.78522
ENSSSCG00000030454,24.46997,24.57335,24.60045,24.28931,24.73763,24.34826,23.83619,24.45254,23.65183,24.81374,24.36877,24.03454,24.47043,24.08188,23.7186,24.3765,24.70569,24.18327,24.51167,24.60172,24.07968,24.7345,24.86182,24.41016,24.08026,24.33765,24.38699,23.99581,24.38131,24.16124,24.49618,25.02708,24.5459,24.53962,24.62884,23.8947
ENSSSCG00000030455,26.40795,26.48652,26.23225,26.71949,26.47069,26.89391,27.55414,26.72938,26.72424,26.61226,26.67672,26.69089,26.80498,26.88325,26.57188,26.63358,26.57305,26.77127,26.5007,26.68834,26.85685,26.29415,26.20062,26.47897,26.49406,26.32544,26.31135,27.49005,26.83015,26.42828,26.32041,26.71513,26.34645,26.43556,26.61189,26.29439
ENSSSCG00000030456,24.2547,23.61324,23.22764,22.97672,23.30077,21.50954,24.33465,23.7261,23.86205,23.15283,23.54832,23.70737,22.48619,22.61722,23.20013,23.07816,21.81816,22.40305,23.23987,22.58737,22.21908,22.53286,23.45885,23.5218,23.56286,21.76881,22.49169,23.54443,24.00446,23.86316,24.15288,23.67818,23.81947,24.20649,23.81811,23.42692
ENSSSCG00000030458,24.63194,24.20692,24.24601,24.17227,24.35261,24.67946,24.19876,23.7261,24.35444,24.31842,24.68023,24.07576,24.02872,23.99573,23.82356,23.48342,23.88855,24.21934,24.07214,24.71169,24.71262,24.36474,23.74836,23.8001,24.26547,23.79266,24.11462,23.86046,24.16719,23.28997,24.10915,23.30781,24.01539,24.7852,24.65556,24.31527
ENSSSCG00000030460,27.81317,28.38167,28.14558,27.82504,27.73275,28.07002,27.49009,27.82892,27.99482,27.9278,27.98099,28.58333,28.11618,28.28738,28.16185,28.26424,28.0521,28.02287,28.2671,27.54899,27.88554,27.94022,28.0716,28.22578,28.49684,27.52548,27.97582,28.02643,27.99229,27.85872,28.08255,28.03905,28.00534,28.14794,28.22611,28.22658
ENSSSCG00000030463,23.92028,23.76262,23.91951,23.51438,22.89741,24.18414,23.53134,23.49933,23.53399,23.36964,22.94792,23.54072,23.3889,23.18281,23.54526,23.54113,23.19668,23.76213,23.61023,23.22891,24.19997,23.50372,23.2524,23.89795,23.72332,23.53434,23.40242,23.76261,23.49296,23.9097,23.13118,23.881,22.793,23.36597,23.17277,23.70522
ENSSSCG00000030467,24.11554,23.61324,23.15169,22.27045,22.89741,23.30095,23.21647,23.96711,22.50297,23.72474,22.94792,23.80866,23.89337,23.58807,23.34823,23.54113,23.84201,23.00877,23.66367,23.43536,23.99352,23.09846,23.01139,23.39348,24.39823,23.07137,24.22287,23.95209,23.29592,24.04095,23.21607,23.50485,23.16739,23.29726,23.09683,24.28172
ENSSSCG00000030470,27.68674,28.10451,27.45201,27.86015,27.48431,28.18739,27.95035,28.21737,28.2497,27.86671,28.01471,28.21949,27.98361,28.091,28.49549,28.26852,27.9378,28.03557,27.8809,27.6177,27.2356,27.5632,27.72355,27.81114,28.29451,26.49491,26.91661,27.91698,27.59836,27.85278,27.68111,27.69004,27.41532,27.48853,27.90279,28.083
ENSSSCG00000030472,25.49124,25.1265,25.18064,25.27991,25.30954,25.29291,25.31013,24.68621,24.96809,24.9768,25.1934,25.42586,24.50179,24.84372,24.46641,25.00826,24.85379,25.51611,24.89354,24.73792,24.54101,25.1464,24.78718,24.78739,24.36617,25.52725,25.14245,24.82454,25.05731,25.20855,24.65664,24.86913,25.13614,24.75989,25.00631,24.44218
ENSSSCG00000030474,23.87785,24.24127,24.38518,24.36237,24.57257,25.08522,24.80143,24.13457,23.86205,23.96575,24.46946,23.80866,23.69055,24.3484,24.73214,23.54113,23.88855,24.25453,23.66367,23.15296,23.94844,24.36474,24.11674,23.8001,24.29982,24.95995,24.29077,23.35598,24.24215,23.9097,23.7015,23.83291,23.46437,23.4943,23.01666,23.80307
ENSSSCG00000030477,23.78904,24.27482,24.78772,23.57711,23.36948,24.37895,25.09732,23.87548,24.60876,23.30093,24.26051,23.28357,23.32018,23.99573,23.11996,23.75135,24.14009,23.16489,23.16772,24.3529,23.39742,23.7219,23.79989,24.44295,22.93483,23.69481,23.77857,24.26957,24.20515,24.64667,22.84167,23.62269,23.71054,22.33202,23.44196,23.48704
ENSSSCG00000030478,26.33923,26.5901,26.65304,27.0587,26.93474,26.81753,27.04627,26.56313,26.81545,27.27653,26.6555,26.33964,26.67344,26.48511,26.33497,26.74215,26.84496,26.77127,27.00902,26.90641,26.85074,26.89182,26.57802,27.1195,26.51614,27.05421,26.82224,26.55543,26.68991,26.99582,26.54211,27.4521,26.61176,26.73087,26.70436,26.88076
ENSSSCG00000030480,25.47709,25.49722,25.70379,24.94139,25.52065,25.80345,25.48097,25.5958,25.39726,25.47476,25.55597,25.87438,25.72418,25.39121,25.79157,25.7816,25.42697,25.17411,25.68321,25.55084,26.14608,25.49634,25.33332,25.6607,25.62514,25.24562,25.28246,25.84261,25.5158,25.29874,24.9816,25.18867,25.09339,25.09958,25.44961,25.63388
